,open,high,low,bid,ask
2017-06-01 18:20:00,1.12089,1.12113,1.12081,1.1211,1.12097291516
2017-06-01 18:25:00,1.1211,1.12119,1.12091,1.1211,1.12110299239
2017-06-01 18:30:00,1.1211,1.12149,1.1211,1.12144,1.12130394776
2017-06-01 18:35:00,1.12144,1.12158,1.12137,1.12144,1.12148551351
2017-06-01 18:40:00,1.12144,1.12166,1.12139,1.12154,1.12154828685
2017-06-01 18:45:00,1.12154,1.12165,1.12148,1.12163,1.12158415961
2017-06-01 18:50:00,1.12163,1.12191,1.12151,1.12158,1.12171341085
2017-06-01 18:55:00,1.12159,1.12171,1.12144,1.12171,1.1216053116
2017-06-01 19:00:00,1.12172,1.12194,1.12142,1.12146,1.12173977095
2017-06-01 19:05:00,1.12146,1.12146,1.12118,1.12129,1.12134394558
2017-06-01 19:10:00,1.12129,1.12152,1.12127,1.12143,1.12144471513
2017-06-01 19:15:00,1.12143,1.12155,1.1214,1.12146,1.12151044418
2017-06-01 19:20:00,1.12146,1.12153,1.12137,1.12153,1.12148089571
2017-06-01 19:25:00,1.12153,1.12179,1.12153,1.12156,1.12168254274
2017-06-01 19:30:00,1.12156,1.12164,1.12152,1.12158,1.12162770725
2017-06-01 19:35:00,1.12159,1.12163,1.12132,1.12132,1.12150966118
2017-06-01 19:40:00,1.12132,1.12148,1.12122,1.12142,1.12136222094
2017-06-01 19:45:00,1.12142,1.12154,1.12138,1.12144,1.12147946183
2017-06-01 19:50:00,1.12143,1.12148,1.12124,1.12127,1.12141868209
2017-06-01 19:55:00,1.12127,1.12127,1.12109,1.12122,1.12120837931
2017-06-01 20:00:00,1.12122,1.12151,1.12117,1.12143,1.12132618471
2017-06-01 20:05:00,1.12143,1.12143,1.12119,1.12138,1.12132252174
2017-06-01 20:10:00,1.12138,1.12142,1.12136,1.12136,1.12141966954
2017-06-01 20:15:00,1.12136,1.12143,1.12136,1.12136,1.12140882459
2017-06-01 20:20:00,1.12136,1.12136,1.12122,1.12128,1.12128304673
2017-06-01 20:25:00,1.12128,1.12139,1.12128,1.12138,1.12140558824
2017-06-01 20:30:00,1.12138,1.12161,1.12135,1.12154,1.12150818505
2017-06-01 20:35:00,1.12154,1.12163,1.12153,1.12161,1.12162187911
2017-06-01 20:40:00,1.12161,1.12162,1.12146,1.12148,1.12159480183
2017-06-01 20:45:00,1.12148,1.12161,1.12147,1.12152,1.12157108014
2017-06-01 20:50:00,1.12152,1.12152,1.12103,1.12113,1.1212991425
2017-06-01 20:55:00,1.12113,1.12116,1.12102,1.12109,1.1211347216
2017-06-01 21:00:00,1.12109,1.1213,1.12105,1.12123,1.12119549215
2017-06-01 21:05:00,1.12138,1.1216,1.1211,1.12136,1.1215657732
2017-06-01 21:10:00,1.12141,1.12148,1.12114,1.12138,1.12141476386
2017-06-01 21:15:00,1.12138,1.12169,1.1213,1.12132,1.12156590476
2017-06-01 21:20:00,1.12132,1.1214,1.12128,1.12133,1.12146584016
2017-06-01 21:25:00,1.12133,1.12146,1.12128,1.12146,1.12144889412
2017-06-01 21:30:00,1.12146,1.12146,1.12132,1.12132,1.1214656962
2017-06-01 21:35:00,1.12137,1.12144,1.1213,1.12144,1.1214187844
2017-06-01 21:40:00,1.12144,1.1216,1.1213,1.12154,1.12152780528
2017-06-01 21:45:00,1.12154,1.12164,1.12129,1.12132,1.12161508475
2017-06-01 21:50:00,1.12132,1.12142,1.12121,1.12124,1.12137490364
2017-06-01 21:55:00,1.12124,1.12145,1.12124,1.12142,1.1214562243
2017-06-01 22:00:00,1.12142,1.12153,1.12129,1.12138,1.121463696
2017-06-01 22:05:00,1.12138,1.12149,1.12133,1.12135,1.12146352496
2017-06-01 22:10:00,1.12135,1.12143,1.12131,1.12137,1.12144427403
2017-06-01 22:15:00,1.12137,1.12147,1.12135,1.12146,1.1214512
2017-06-01 22:20:00,1.12146,1.12151,1.12141,1.12147,1.12151109312
2017-06-01 22:25:00,1.12147,1.12157,1.12141,1.12154,1.12151477765
2017-06-01 22:30:00,1.12153,1.12166,1.12153,1.12166,1.12164297474
2017-06-01 22:35:00,1.12166,1.12169,1.12161,1.12169,1.12169990359
2017-06-01 22:40:00,1.12169,1.12175,1.12147,1.12162,1.1216588125
2017-06-01 22:45:00,1.12162,1.12176,1.12161,1.12174,1.12172327801
2017-06-01 22:50:00,1.12174,1.12191,1.1217,1.12183,1.12186033735
2017-06-01 22:55:00,1.12183,1.12192,1.12181,1.12192,1.121911571
2017-06-01 23:00:00,1.12192,1.12192,1.12185,1.12187,1.12194403448
2017-06-01 23:05:00,1.12187,1.12188,1.12163,1.12171,1.12177226866
2017-06-01 23:10:00,1.12172,1.12173,1.12152,1.12155,1.12168189983
2017-06-01 23:15:00,1.12155,1.12163,1.12152,1.12157,1.12162492958
2017-06-01 23:20:00,1.12157,1.12169,1.12156,1.12163,1.12167401079
2017-06-01 23:25:00,1.12162,1.12165,1.12154,1.12161,1.12163602062
2017-06-01 23:30:00,1.12161,1.12168,1.12161,1.12167,1.12168309955
2017-06-01 23:35:00,1.12167,1.12172,1.12162,1.12171,1.12171683301
2017-06-01 23:40:00,1.12171,1.12183,1.12171,1.12183,1.12181431373
2017-06-01 23:45:00,1.12183,1.12188,1.12166,1.12167,1.12181077821
2017-06-01 23:50:00,1.12167,1.12187,1.12166,1.12187,1.12179856859
2017-06-01 23:55:00,1.12187,1.1219,1.12181,1.12181,1.12189684211
2017-06-02 00:00:00,1.12181,1.12183,1.12121,1.12129,1.12151130435
2017-06-02 00:05:00,1.12129,1.12153,1.1212,1.12143,1.12143635478
2017-06-02 00:10:00,1.12143,1.12178,1.12141,1.12159,1.1216226
2017-06-02 00:15:00,1.12159,1.1218,1.12121,1.12173,1.12148756579
2017-06-02 00:20:00,1.12173,1.12174,1.12147,1.12158,1.12160315217
2017-06-02 00:25:00,1.12158,1.12168,1.1215,1.12164,1.12160595995
2017-06-02 00:30:00,1.12164,1.1217,1.12142,1.12144,1.12159970109
2017-06-02 00:35:00,1.12144,1.12151,1.12135,1.12143,1.12143790524
2017-06-02 00:40:00,1.12143,1.12145,1.12135,1.12139,1.12142842676
2017-06-02 00:45:00,1.12139,1.12149,1.12134,1.12142,1.1214625
2017-06-02 00:50:00,1.12142,1.12165,1.12141,1.12161,1.12154352368
2017-06-02 00:55:00,1.12161,1.12164,1.12149,1.12161,1.12159704875
2017-06-02 01:00:00,1.12153,1.12173,1.12147,1.12166,1.12164716648
2017-06-02 01:05:00,1.12168,1.12187,1.12156,1.12176,1.12175066116
2017-06-02 01:10:00,1.12176,1.12183,1.12164,1.12182,1.12175588005
2017-06-02 01:15:00,1.12182,1.12209,1.12178,1.12209,1.1219589177
2017-06-02 01:20:00,1.12209,1.12218,1.12197,1.12209,1.1221248589
2017-06-02 01:25:00,1.12209,1.1222,1.12205,1.12218,1.12214138404
2017-06-02 01:30:00,1.12218,1.12218,1.12188,1.12188,1.122061813
2017-06-02 01:35:00,1.12188,1.12197,1.12171,1.12185,1.12185808923
2017-06-02 01:40:00,1.12184,1.12198,1.12184,1.12193,1.12195886945
2017-06-02 01:45:00,1.12193,1.12193,1.12176,1.12177,1.12188504225
2017-06-02 01:50:00,1.12177,1.12177,1.12157,1.12168,1.12168561028
2017-06-02 01:55:00,1.12168,1.12183,1.12167,1.1217,1.12176304698
2017-06-02 02:00:00,1.1217,1.12184,1.12166,1.12171,1.12175960674
2017-06-02 02:05:00,1.12173,1.12178,1.12163,1.12172,1.12174256849
2017-06-02 02:10:00,1.12172,1.12182,1.12164,1.12181,1.12175266254
2017-06-02 02:15:00,1.12181,1.12188,1.12176,1.1218,1.12183966412
2017-06-02 02:20:00,1.1218,1.12202,1.12177,1.12193,1.12193197109
2017-06-02 02:25:00,1.12193,1.12194,1.12176,1.12188,1.12190570413
2017-06-02 02:30:00,1.12188,1.1219,1.12176,1.12187,1.12185251778
2017-06-02 02:35:00,1.12187,1.12187,1.12166,1.12167,1.12175403298
2017-06-02 02:40:00,1.12167,1.12173,1.12165,1.12172,1.12171537842
2017-06-02 02:45:00,1.12172,1.12179,1.12166,1.12179,1.12174928664
2017-06-02 02:50:00,1.12179,1.12179,1.12156,1.12156,1.12170865885
2017-06-02 02:55:00,1.12156,1.12167,1.12156,1.12163,1.12164359313
2017-06-02 03:00:00,1.12163,1.12174,1.12163,1.12167,1.12172525424
2017-06-02 03:05:00,1.12167,1.12172,1.12161,1.12166,1.12169639752
2017-06-02 03:10:00,1.12166,1.12173,1.12162,1.1217,1.1217077187
2017-06-02 03:15:00,1.12171,1.1219,1.12162,1.12162,1.12177517007
2017-06-02 03:20:00,1.12162,1.12165,1.12153,1.12158,1.1216189006
2017-06-02 03:25:00,1.12158,1.12165,1.12156,1.12163,1.12163676129
2017-06-02 03:30:00,1.12163,1.12163,1.12151,1.12152,1.12161848684
2017-06-02 03:35:00,1.12152,1.12161,1.12152,1.12159,1.12161099398
2017-06-02 03:40:00,1.12159,1.12178,1.12159,1.12169,1.12173292035
2017-06-02 03:45:00,1.12169,1.12176,1.12168,1.12174,1.12174058176
2017-06-02 03:50:00,1.12174,1.1218,1.12167,1.12174,1.12176973896
2017-06-02 03:55:00,1.12174,1.12179,1.12172,1.12179,1.12179418142
2017-06-02 04:00:00,1.12179,1.12185,1.12177,1.12183,1.12183272532
2017-06-02 04:05:00,1.12184,1.12184,1.12171,1.12172,1.1217948125
2017-06-02 04:10:00,1.12173,1.12176,1.12171,1.12172,1.12177169767
2017-06-02 04:15:00,1.12172,1.12178,1.12172,1.12177,1.12178551807
2017-06-02 04:20:00,1.12176,1.12178,1.12172,1.12172,1.12178029491
2017-06-02 04:25:00,1.12172,1.12178,1.1217,1.12178,1.12176858896
2017-06-02 04:30:00,1.12178,1.12179,1.12167,1.12172,1.12174625202
2017-06-02 04:35:00,1.12172,1.12184,1.12171,1.12177,1.12181466667
2017-06-02 04:40:00,1.12177,1.12185,1.12177,1.12183,1.12183896104
2017-06-02 04:45:00,1.12183,1.12184,1.12176,1.12178,1.1218367156
2017-06-02 04:50:00,1.12178,1.1219,1.12178,1.12182,1.12186934579
2017-06-02 04:55:00,1.12182,1.122,1.12181,1.12188,1.12194892985
2017-06-02 05:00:00,1.12188,1.12194,1.12187,1.12194,1.12193827133
2017-06-02 05:05:00,1.12195,1.12204,1.12191,1.12204,1.12203972892
