,open,high,low,bid,ask
2017-06-01 01:36:00,1.12413,1.12451,1.12406,1.12449,1.12428478873
2017-06-01 01:39:00,1.12449,1.12472,1.12443,1.12471,1.12454303091
2017-06-01 01:42:00,1.12471,1.12557,1.12468,1.12522,1.12525445897
2017-06-01 01:45:00,1.12523,1.1254,1.12504,1.12514,1.12524483685
2017-06-01 01:48:00,1.12514,1.12516,1.12475,1.12482,1.12493158333
2017-06-01 01:51:00,1.12482,1.12498,1.1248,1.12492,1.12493171278
2017-06-01 01:54:00,1.12492,1.12495,1.12471,1.12471,1.12487811297
2017-06-01 01:57:00,1.12471,1.12481,1.12461,1.12465,1.12471867853
2017-06-01 02:00:00,1.12465,1.12473,1.1243,1.1247,1.1245540711
2017-06-01 02:03:00,1.1247,1.12518,1.12459,1.12506,1.12481618433
2017-06-01 02:06:00,1.12506,1.12567,1.12491,1.12551,1.12532243072
2017-06-01 02:09:00,1.12551,1.12553,1.12508,1.12512,1.12529271488
2017-06-01 02:12:00,1.12512,1.12525,1.12499,1.125,1.12515621309
2017-06-01 02:15:00,1.125,1.12517,1.12484,1.12512,1.12505329253
2017-06-01 02:18:00,1.12512,1.12528,1.12489,1.1249,1.12512763295
2017-06-01 02:21:00,1.1249,1.12492,1.12471,1.1249,1.12486259552
2017-06-01 02:24:00,1.1249,1.12491,1.12474,1.1249,1.12486512903
2017-06-01 02:27:00,1.1249,1.1249,1.12464,1.12465,1.12479224806
2017-06-01 02:30:00,1.12466,1.12474,1.12461,1.12467,1.12470646667
2017-06-01 02:33:00,1.12467,1.12469,1.12446,1.1246,1.12461468591
2017-06-01 02:36:00,1.1246,1.12469,1.12456,1.12458,1.12465228723
2017-06-01 02:39:00,1.12458,1.12462,1.12454,1.12457,1.12459638955
2017-06-01 02:42:00,1.12457,1.12462,1.12445,1.12449,1.12457915521
2017-06-01 02:45:00,1.12449,1.12455,1.12443,1.12449,1.1245202926
2017-06-01 02:48:00,1.12449,1.12455,1.12442,1.12445,1.12450571949
2017-06-01 02:51:00,1.12445,1.12451,1.12434,1.12435,1.12445770115
2017-06-01 02:54:00,1.12435,1.12436,1.12423,1.12424,1.12432875598
2017-06-01 02:57:00,1.12424,1.12427,1.12416,1.12424,1.12424961847
2017-06-01 03:00:00,1.12424,1.12441,1.12421,1.12422,1.12432116858
2017-06-01 03:03:00,1.12422,1.1243,1.12409,1.1243,1.12422433099
2017-06-01 03:06:00,1.1243,1.12433,1.12417,1.12419,1.12428741379
2017-06-01 03:09:00,1.12419,1.12429,1.12396,1.12397,1.12416060177
2017-06-01 03:12:00,1.12397,1.12397,1.12374,1.12391,1.12388865557
2017-06-01 03:15:00,1.12391,1.12401,1.12387,1.12397,1.12396522772
2017-06-01 03:18:00,1.12397,1.12397,1.12384,1.12385,1.12394277916
2017-06-01 03:21:00,1.12385,1.12395,1.12384,1.1239,1.12392528125
2017-06-01 03:24:00,1.1239,1.12394,1.12373,1.12386,1.12387334012
2017-06-01 03:27:00,1.12386,1.12412,1.12384,1.1241,1.12398286299
2017-06-01 03:30:00,1.1241,1.1243,1.12405,1.12428,1.12420086882
2017-06-01 03:33:00,1.12428,1.12442,1.12425,1.12437,1.12435416122
2017-06-01 03:36:00,1.12437,1.12461,1.12436,1.12458,1.12451032381
2017-06-01 03:39:00,1.12458,1.12469,1.12441,1.12468,1.12457131045
2017-06-01 03:42:00,1.12468,1.12481,1.12463,1.12479,1.12474380306
2017-06-01 03:45:00,1.12479,1.12482,1.12472,1.12473,1.12480008753
2017-06-01 03:48:00,1.12473,1.12478,1.12464,1.12465,1.12474300226
2017-06-01 03:51:00,1.12465,1.12478,1.12461,1.12466,1.12470534979
2017-06-01 03:54:00,1.12466,1.12481,1.12463,1.12481,1.12476514184
2017-06-01 03:57:00,1.12481,1.12493,1.12476,1.12479,1.12487237691
2017-06-01 04:00:00,1.12479,1.12479,1.12465,1.12465,1.12476174564
2017-06-01 04:03:00,1.12465,1.12465,1.12455,1.12457,1.12464177829
2017-06-01 04:06:00,1.12457,1.12457,1.12449,1.1245,1.12454903226
2017-06-01 04:09:00,1.1245,1.12452,1.12442,1.12442,1.12450804147
2017-06-01 04:12:00,1.12442,1.12442,1.12433,1.12435,1.12439984169
2017-06-01 04:15:00,1.12435,1.12452,1.12435,1.12446,1.12447495261
2017-06-01 04:18:00,1.12446,1.12457,1.12445,1.12451,1.12455821101
2017-06-01 04:21:00,1.12451,1.12457,1.12445,1.12455,1.1245584985
2017-06-01 04:24:00,1.12455,1.12456,1.12444,1.12447,1.12453243902
2017-06-01 04:27:00,1.12447,1.12452,1.12441,1.12451,1.12450062016
2017-06-01 04:30:00,1.12451,1.12457,1.12448,1.12454,1.12455503205
2017-06-01 04:33:00,1.12454,1.12466,1.12449,1.12455,1.12458012987
2017-06-01 04:36:00,1.12455,1.12462,1.1245,1.12456,1.1245747651
2017-06-01 04:39:00,1.12456,1.12461,1.12451,1.12452,1.12459425287
2017-06-01 04:42:00,1.12452,1.12476,1.12451,1.12471,1.12461300813
2017-06-01 04:45:00,1.12471,1.12474,1.12459,1.12461,1.12469224662
2017-06-01 04:48:00,1.12461,1.12474,1.12459,1.12469,1.12471407658
2017-06-01 04:51:00,1.12469,1.12469,1.12464,1.12466,1.12469737313
2017-06-01 04:54:00,1.12466,1.12469,1.12451,1.12455,1.12465183246
2017-06-01 04:57:00,1.12455,1.12458,1.12453,1.12457,1.12458510448
2017-06-01 05:00:00,1.12457,1.1247,1.12442,1.12467,1.12455306061
2017-06-01 05:03:00,1.12467,1.12482,1.12456,1.12467,1.12470527933
2017-06-01 05:06:00,1.12467,1.12467,1.12445,1.12451,1.12458702048
2017-06-01 05:09:00,1.12451,1.12462,1.12424,1.12424,1.12450475806
2017-06-01 05:12:00,1.12424,1.12424,1.12397,1.12402,1.1241796619
2017-06-01 05:15:00,1.12402,1.12424,1.12401,1.12421,1.12413037277
2017-06-01 05:18:00,1.12421,1.12421,1.12404,1.12405,1.12419398214
2017-06-01 05:21:00,1.12405,1.12421,1.12396,1.1242,1.1241123951
2017-06-01 05:24:00,1.1242,1.12438,1.12416,1.12431,1.12430934708
2017-06-01 05:27:00,1.12431,1.12442,1.12416,1.12425,1.12431388254
2017-06-01 05:30:00,1.12425,1.12431,1.12416,1.12416,1.12427864013
2017-06-01 05:33:00,1.12416,1.12418,1.12384,1.12397,1.12401751079
2017-06-01 05:36:00,1.12397,1.12411,1.12397,1.1241,1.12408536585
2017-06-01 05:39:00,1.1241,1.12411,1.124,1.12404,1.12409708804
2017-06-01 05:42:00,1.12404,1.12407,1.12395,1.12406,1.12403132035
2017-06-01 05:45:00,1.12406,1.12406,1.12375,1.12378,1.12389347313
2017-06-01 05:48:00,1.12378,1.12403,1.12378,1.12401,1.12396172174
2017-06-01 05:51:00,1.12401,1.12427,1.12396,1.12425,1.12412167897
2017-06-01 05:54:00,1.12425,1.12425,1.12389,1.1239,1.12407232598
2017-06-01 05:57:00,1.1239,1.12401,1.12382,1.12386,1.12392849684
2017-06-01 06:00:00,1.12386,1.12392,1.12375,1.12378,1.12389009479
2017-06-01 06:03:00,1.12379,1.12379,1.12319,1.1234,1.12354122016
2017-06-01 06:06:00,1.1234,1.12347,1.12313,1.12341,1.12333715697
2017-06-01 06:09:00,1.12341,1.12368,1.12325,1.12351,1.1235085
2017-06-01 06:12:00,1.12351,1.12374,1.12331,1.12374,1.12350897741
2017-06-01 06:15:00,1.12374,1.12382,1.12355,1.12368,1.12367416031
2017-06-01 06:18:00,1.12368,1.12383,1.12335,1.12336,1.12363328767
2017-06-01 06:21:00,1.12336,1.12343,1.12305,1.12342,1.12326135558
2017-06-01 06:24:00,1.12342,1.12356,1.12326,1.12346,1.12346415911
2017-06-01 06:27:00,1.12346,1.12347,1.12311,1.12342,1.1233444249
2017-06-01 06:30:00,1.12342,1.12342,1.12291,1.12297,1.12321008037
2017-06-01 06:33:00,1.12297,1.12321,1.12275,1.12317,1.12300154904
2017-06-01 06:36:00,1.12317,1.12323,1.12303,1.12313,1.12315591367
2017-06-01 06:39:00,1.12313,1.12371,1.12312,1.12351,1.12349401064
2017-06-01 06:42:00,1.12351,1.12375,1.12347,1.12369,1.1236791073
2017-06-01 06:45:00,1.12369,1.12383,1.12359,1.12381,1.12372222938
2017-06-01 06:48:00,1.12382,1.12401,1.12379,1.12381,1.12393485782
2017-06-01 06:51:00,1.12381,1.12474,1.12381,1.12463,1.1242756705
2017-06-01 06:54:00,1.12463,1.12463,1.12443,1.12443,1.12454736148
2017-06-01 06:57:00,1.12443,1.12489,1.12425,1.12466,1.12450560932
2017-06-01 07:00:00,1.12466,1.1248,1.12426,1.12437,1.12460430532
2017-06-01 07:03:00,1.12437,1.12458,1.12422,1.12442,1.12441752791
2017-06-01 07:06:00,1.12442,1.12448,1.1241,1.12418,1.124301786
2017-06-01 07:09:00,1.12418,1.1243,1.12362,1.12375,1.1239796696
2017-06-01 07:12:00,1.12375,1.12389,1.12348,1.1238,1.12369735294
2017-06-01 07:15:00,1.12381,1.12407,1.12352,1.12363,1.12384959108
2017-06-01 07:18:00,1.12363,1.12378,1.12348,1.12377,1.12368957796
2017-06-01 07:21:00,1.12377,1.12416,1.12362,1.12409,1.12397962647
2017-06-01 07:24:00,1.12409,1.12409,1.12393,1.12399,1.12402651135
2017-06-01 07:27:00,1.12399,1.12399,1.12348,1.12349,1.12372679278
2017-06-01 07:30:00,1.12349,1.12354,1.12329,1.12354,1.12346666
2017-06-01 07:33:00,1.12354,1.12377,1.12336,1.12363,1.12358902492
2017-06-01 07:36:00,1.12363,1.12377,1.12329,1.12377,1.12356747739
2017-06-01 07:39:00,1.12377,1.12389,1.12336,1.12342,1.12367327586
2017-06-01 07:42:00,1.12342,1.12372,1.12336,1.12339,1.12352795571
2017-06-01 07:45:00,1.12339,1.12345,1.12324,1.12324,1.12335791566
2017-06-01 07:48:00,1.12324,1.12349,1.12321,1.12333,1.12338061844
2017-06-01 07:51:00,1.12333,1.12353,1.12324,1.12328,1.1233883318
2017-06-01 07:54:00,1.12328,1.12328,1.12299,1.12317,1.12315531579
2017-06-01 07:57:00,1.12317,1.12318,1.1229,1.12317,1.12304278912
2017-06-01 08:00:00,1.12317,1.1233,1.12311,1.12325,1.12321078038
2017-06-01 08:03:00,1.12325,1.12341,1.12302,1.12303,1.12326792694
2017-06-01 08:06:00,1.12303,1.12333,1.12302,1.12315,1.12318562162
2017-06-01 08:09:00,1.12315,1.12333,1.12305,1.12333,1.1231910814
2017-06-01 08:12:00,1.12333,1.12353,1.1231,1.12353,1.12328859281
2017-06-01 08:15:00,1.12353,1.12368,1.12343,1.12354,1.12356055556
2017-06-01 08:18:00,1.12354,1.12379,1.12348,1.12375,1.12360565128
2017-06-01 08:21:00,1.12376,1.12377,1.12322,1.12322,1.12345463977
2017-06-01 08:24:00,1.12322,1.12329,1.12295,1.123,1.12309442021
2017-06-01 08:27:00,1.123,1.12319,1.12257,1.12263,1.12295262037
2017-06-01 08:30:00,1.12263,1.12298,1.12261,1.12292,1.1227614207
2017-06-01 08:33:00,1.12292,1.12297,1.12256,1.12256,1.12282788981
2017-06-01 08:36:00,1.12256,1.12261,1.12229,1.12256,1.12248979742
2017-06-01 08:39:00,1.12256,1.12263,1.12233,1.12248,1.12253515973
2017-06-01 08:42:00,1.12248,1.12283,1.12243,1.12283,1.12261319082
2017-06-01 08:45:00,1.12283,1.12309,1.12275,1.12278,1.12296284492
2017-06-01 08:48:00,1.12278,1.12293,1.12268,1.12288,1.12281436538
2017-06-01 08:51:00,1.12288,1.12335,1.12287,1.12323,1.12317662953
2017-06-01 08:54:00,1.12323,1.12325,1.12303,1.12314,1.12316768437
2017-06-01 08:57:00,1.12314,1.12333,1.12297,1.12318,1.12313130682
2017-06-01 09:00:00,1.12318,1.12319,1.12254,1.12262,1.12291457732
2017-06-01 09:03:00,1.12265,1.12303,1.12251,1.12298,1.1227891806
2017-06-01 09:06:00,1.12298,1.12327,1.12283,1.12283,1.12306945255
2017-06-01 09:09:00,1.12283,1.12285,1.12257,1.12267,1.12274343115
2017-06-01 09:12:00,1.12267,1.12297,1.12258,1.12284,1.1227502214
2017-06-01 09:15:00,1.12283,1.12324,1.12282,1.1231,1.12303778437
2017-06-01 09:18:00,1.1231,1.12313,1.1226,1.12285,1.12291111732
2017-06-01 09:21:00,1.12285,1.12299,1.12269,1.12287,1.12287147948
2017-06-01 09:24:00,1.12287,1.12304,1.12257,1.12268,1.12285064516
2017-06-01 09:27:00,1.12268,1.12283,1.1225,1.12253,1.1226827
2017-06-01 09:30:00,1.12253,1.12278,1.12234,1.12268,1.12257239963
2017-06-01 09:33:00,1.12268,1.12271,1.12222,1.12222,1.12249493295
2017-06-01 09:36:00,1.12223,1.12253,1.12222,1.12249,1.1224428322
2017-06-01 09:39:00,1.12249,1.12284,1.12246,1.12278,1.1226529393
2017-06-01 09:42:00,1.12278,1.12311,1.12268,1.12309,1.12290250466
2017-06-01 09:45:00,1.12309,1.12309,1.1229,1.12294,1.1230126188
2017-06-01 09:48:00,1.12294,1.12307,1.12284,1.12306,1.12296024772
2017-06-01 09:51:00,1.12306,1.12316,1.12285,1.12298,1.12304677605
2017-06-01 09:54:00,1.12298,1.12313,1.12277,1.12304,1.12300901542
2017-06-01 09:57:00,1.12304,1.1233,1.12295,1.12317,1.12316380466
2017-06-01 10:00:00,1.12317,1.12369,1.12314,1.12356,1.12349937641
2017-06-01 10:03:00,1.12356,1.12356,1.12319,1.1233,1.12336558477
2017-06-01 10:06:00,1.1233,1.12349,1.12311,1.12317,1.12326320963
2017-06-01 10:09:00,1.12317,1.12333,1.12316,1.12318,1.12322968923
2017-06-01 10:12:00,1.12318,1.12322,1.12292,1.12313,1.12309165179
2017-06-01 10:15:00,1.12313,1.12319,1.12306,1.12314,1.12317286213
2017-06-01 10:18:00,1.12314,1.12335,1.12313,1.12317,1.12327638695
2017-06-01 10:21:00,1.12316,1.12367,1.12309,1.12336,1.12338729524
2017-06-01 10:24:00,1.12336,1.12336,1.12291,1.12291,1.12315269932
2017-06-01 10:27:00,1.12291,1.12298,1.12278,1.12278,1.12292939568
2017-06-01 10:30:00,1.12277,1.12312,1.12276,1.12302,1.1230133829
2017-06-01 10:33:00,1.12302,1.12317,1.12298,1.12313,1.1231122842
2017-06-01 10:36:00,1.12313,1.12313,1.12292,1.12297,1.12310232595
2017-06-01 10:39:00,1.12297,1.12303,1.12277,1.12284,1.1229253908
2017-06-01 10:42:00,1.12284,1.12297,1.12253,1.12257,1.12274268639
2017-06-01 10:45:00,1.12257,1.12282,1.1224,1.1226,1.1225937237
2017-06-01 10:48:00,1.1226,1.12283,1.12257,1.12283,1.12273425028
2017-06-01 10:51:00,1.12283,1.12307,1.12281,1.12299,1.12296722588
2017-06-01 10:54:00,1.12301,1.12318,1.12299,1.12307,1.12307064965
2017-06-01 10:57:00,1.12307,1.12308,1.12282,1.1229,1.12298505291
2017-06-01 11:00:00,1.1229,1.12293,1.12273,1.12278,1.12284855011
2017-06-01 11:03:00,1.12278,1.12279,1.12251,1.12251,1.12267001953
2017-06-01 11:06:00,1.1225,1.12274,1.12247,1.12274,1.12266165816
2017-06-01 11:09:00,1.12274,1.12281,1.1226,1.12261,1.12274271765
2017-06-01 11:12:00,1.12261,1.12267,1.12251,1.1226,1.12258986745
2017-06-01 11:15:00,1.1226,1.12262,1.12249,1.1225,1.12254732143
2017-06-01 11:18:00,1.1225,1.12251,1.12167,1.12172,1.1221189721
2017-06-01 11:21:00,1.12172,1.12207,1.1217,1.12195,1.12198378929
2017-06-01 11:24:00,1.12195,1.12199,1.12179,1.12199,1.12194521789
2017-06-01 11:27:00,1.12198,1.1221,1.12196,1.12203,1.12203426684
2017-06-01 11:30:00,1.12203,1.12233,1.12203,1.12222,1.1222218806
2017-06-01 11:33:00,1.12222,1.1224,1.12219,1.12226,1.12233893243
2017-06-01 11:36:00,1.12226,1.12228,1.12199,1.122,1.12214947368
2017-06-01 11:39:00,1.122,1.12209,1.12189,1.12203,1.12202575486
2017-06-01 11:42:00,1.12203,1.1223,1.12202,1.12217,1.12214675121
2017-06-01 11:45:00,1.12217,1.12218,1.12192,1.12203,1.12204565163
2017-06-01 11:48:00,1.12203,1.12206,1.1219,1.12202,1.12200219479
2017-06-01 11:51:00,1.12202,1.12219,1.12192,1.12218,1.12208881628
2017-06-01 11:54:00,1.12218,1.12221,1.12198,1.12199,1.12214337209
2017-06-01 11:57:00,1.12199,1.12219,1.12192,1.12218,1.12208517837
2017-06-01 12:00:00,1.12218,1.12218,1.12178,1.12184,1.1219758829
2017-06-01 12:03:00,1.12185,1.12228,1.12182,1.12211,1.12209403433
2017-06-01 12:06:00,1.1221,1.12229,1.12204,1.12222,1.12219049308
2017-06-01 12:09:00,1.12222,1.12233,1.12219,1.12231,1.12227156522
2017-06-01 12:12:00,1.12231,1.12238,1.12225,1.12231,1.12235102273
2017-06-01 12:15:00,1.12231,1.12248,1.12169,1.12176,1.12209004261
2017-06-01 12:18:00,1.12177,1.12177,1.12021,1.12051,1.12065151099
2017-06-01 12:21:00,1.12053,1.12095,1.12032,1.12077,1.12060392263
2017-06-01 12:24:00,1.12077,1.12077,1.12022,1.12022,1.12053454898
2017-06-01 12:27:00,1.12022,1.12095,1.12022,1.12086,1.12062683066
2017-06-01 12:30:00,1.1209,1.12103,1.12076,1.12082,1.12090838735
2017-06-01 12:33:00,1.12083,1.12129,1.12083,1.12108,1.12111728045
2017-06-01 12:36:00,1.12108,1.12146,1.12095,1.12098,1.12123644044
2017-06-01 12:39:00,1.12098,1.12119,1.12092,1.12113,1.12105223802
2017-06-01 12:42:00,1.12113,1.12153,1.12107,1.12143,1.12128510121
2017-06-01 12:45:00,1.12143,1.12144,1.12112,1.12127,1.12132171245
2017-06-01 12:48:00,1.12127,1.12158,1.12108,1.12143,1.1212753928
2017-06-01 12:51:00,1.12143,1.12155,1.12138,1.12141,1.12147385439
2017-06-01 12:54:00,1.12142,1.12149,1.12128,1.12143,1.12140474979
2017-06-01 12:57:00,1.12143,1.12162,1.12137,1.1214,1.12151457404
2017-06-01 13:00:00,1.1214,1.12173,1.12139,1.12146,1.12158488307
2017-06-01 13:03:00,1.12146,1.12155,1.12138,1.12149,1.1214775974
2017-06-01 13:06:00,1.12149,1.1218,1.12132,1.12173,1.12161568966
2017-06-01 13:09:00,1.12173,1.12179,1.12164,1.12168,1.12173216295
2017-06-01 13:12:00,1.12168,1.1219,1.12146,1.12158,1.12166062325
2017-06-01 13:15:00,1.12158,1.1219,1.12147,1.12189,1.12172533582
2017-06-01 13:18:00,1.12189,1.12206,1.12185,1.12198,1.12194564312
2017-06-01 13:21:00,1.12198,1.12199,1.1217,1.12173,1.12185890842
2017-06-01 13:24:00,1.12173,1.12176,1.12154,1.12163,1.1216861869
2017-06-01 13:27:00,1.12163,1.12173,1.12156,1.12157,1.12165981607
2017-06-01 13:30:00,1.12157,1.12158,1.12143,1.12144,1.12154329812
2017-06-01 13:33:00,1.12143,1.12196,1.12142,1.12194,1.1217693028
2017-06-01 13:36:00,1.12194,1.12211,1.12182,1.12205,1.12196309977
2017-06-01 13:39:00,1.12205,1.12205,1.1218,1.12184,1.12190830081
2017-06-01 13:42:00,1.12184,1.12208,1.12183,1.12193,1.12196331801
2017-06-01 13:45:00,1.12193,1.1221,1.12183,1.12206,1.1219812987
2017-06-01 13:48:00,1.12206,1.1221,1.12193,1.122,1.12203266
2017-06-01 13:51:00,1.122,1.12226,1.12176,1.12218,1.12202405697
2017-06-01 13:54:00,1.12218,1.12257,1.12217,1.12249,1.12240395865
2017-06-01 13:57:00,1.12249,1.12262,1.12243,1.12255,1.12253216411
2017-06-01 14:00:00,1.12255,1.12258,1.12217,1.12217,1.12250503618
2017-06-01 14:03:00,1.12234,1.12345,1.12234,1.12303,1.12295425301
2017-06-01 14:06:00,1.12303,1.12308,1.1224,1.12261,1.12266494696
2017-06-01 14:09:00,1.1226,1.12281,1.12233,1.12243,1.12260514488
2017-06-01 14:12:00,1.12243,1.12269,1.12223,1.12237,1.12249034639
2017-06-01 14:15:00,1.12237,1.12245,1.12223,1.12243,1.12236420382
2017-06-01 14:18:00,1.12243,1.12243,1.1222,1.1222,1.12232751736
2017-06-01 14:21:00,1.1222,1.12237,1.12209,1.12223,1.12222702233
2017-06-01 14:24:00,1.12223,1.12242,1.12218,1.12222,1.1223176931
2017-06-01 14:27:00,1.12222,1.12245,1.12218,1.12237,1.12236576321
2017-06-01 14:30:00,1.12237,1.12237,1.12197,1.12202,1.12224778602
2017-06-01 14:33:00,1.12202,1.12208,1.12159,1.122,1.12191996392
2017-06-01 14:36:00,1.122,1.122,1.12168,1.12179,1.12182981496
2017-06-01 14:39:00,1.12179,1.12193,1.12167,1.12193,1.12178435052
2017-06-01 14:42:00,1.12193,1.12195,1.1217,1.12178,1.12183177754
2017-06-01 14:45:00,1.12178,1.12194,1.12177,1.12191,1.1218896308
2017-06-01 14:48:00,1.12191,1.12208,1.12182,1.12205,1.12197981723
2017-06-01 14:51:00,1.12205,1.12251,1.12204,1.12229,1.12231747426
2017-06-01 14:54:00,1.12228,1.12252,1.12205,1.1225,1.12232696895
2017-06-01 14:57:00,1.1225,1.1226,1.12224,1.12249,1.12247649226
2017-06-01 15:00:00,1.12249,1.12275,1.12249,1.12254,1.12264835443
2017-06-01 15:03:00,1.12254,1.12259,1.12228,1.12232,1.1224603836
2017-06-01 15:06:00,1.12232,1.12248,1.12179,1.12184,1.12211499049
2017-06-01 15:09:00,1.12184,1.12194,1.1217,1.12181,1.12185838185
2017-06-01 15:12:00,1.12181,1.12189,1.12153,1.12163,1.12177587165
2017-06-01 15:15:00,1.12163,1.1217,1.12149,1.12167,1.12161781116
2017-06-01 15:18:00,1.12167,1.12212,1.12162,1.1221,1.12188978826
2017-06-01 15:21:00,1.1221,1.12217,1.12178,1.12187,1.12199664401
2017-06-01 15:24:00,1.12187,1.122,1.1218,1.12195,1.12192407169
2017-06-01 15:27:00,1.12195,1.1221,1.12182,1.12203,1.12198570675
2017-06-01 15:30:00,1.12203,1.12203,1.12165,1.12173,1.12179330716
2017-06-01 15:33:00,1.12173,1.12188,1.12164,1.12172,1.12178876068
2017-06-01 15:36:00,1.12172,1.12186,1.12157,1.12159,1.12175028426
2017-06-01 15:39:00,1.1216,1.12171,1.12142,1.12167,1.12158191065
2017-06-01 15:42:00,1.12167,1.1217,1.12148,1.12148,1.1216034838
2017-06-01 15:45:00,1.12148,1.12152,1.12136,1.12137,1.12146562054
2017-06-01 15:48:00,1.12137,1.12137,1.12096,1.12108,1.1212343785
2017-06-01 15:51:00,1.12108,1.1211,1.12093,1.12094,1.12103723278
2017-06-01 15:54:00,1.12094,1.12127,1.12089,1.12124,1.12109279481
2017-06-01 15:57:00,1.12124,1.12135,1.12113,1.12134,1.12125098916
2017-06-01 16:00:00,1.12134,1.12144,1.12124,1.12135,1.12134569782
2017-06-01 16:03:00,1.12135,1.12139,1.12121,1.12128,1.12131587692
2017-06-01 16:06:00,1.12128,1.12131,1.121,1.12112,1.12113224121
2017-06-01 16:09:00,1.12112,1.12144,1.12108,1.12139,1.1212852809
2017-06-01 16:12:00,1.12139,1.1215,1.12133,1.12144,1.12143889175
2017-06-01 16:15:00,1.12144,1.12152,1.1214,1.12152,1.12147673401
2017-06-01 16:18:00,1.12151,1.12153,1.12145,1.12147,1.1215273306
2017-06-01 16:21:00,1.12147,1.12173,1.12146,1.12168,1.12161279208
2017-06-01 16:24:00,1.12168,1.12168,1.12139,1.12139,1.12150270796
2017-06-01 16:27:00,1.12139,1.12142,1.12117,1.12122,1.12126610778
2017-06-01 16:30:00,1.12122,1.12122,1.12112,1.12114,1.12118909565
2017-06-01 16:33:00,1.12114,1.12128,1.12098,1.12127,1.12115835556
2017-06-01 16:36:00,1.12127,1.12128,1.12095,1.12098,1.12109717054
2017-06-01 16:39:00,1.12098,1.121,1.12087,1.12092,1.12097743295
2017-06-01 16:42:00,1.12091,1.12092,1.12069,1.1207,1.12082128809
2017-06-01 16:45:00,1.1207,1.12078,1.12063,1.12064,1.12072204842
2017-06-01 16:48:00,1.12064,1.12083,1.12061,1.12075,1.1207333777
2017-06-01 16:51:00,1.12075,1.12083,1.12066,1.12072,1.12075397456
2017-06-01 16:54:00,1.12072,1.12076,1.12067,1.12073,1.12074089965
2017-06-01 16:57:00,1.12073,1.12101,1.12073,1.12099,1.12090737903
2017-06-01 17:00:00,1.12099,1.12105,1.12087,1.12094,1.12096482213
2017-06-01 17:03:00,1.12094,1.12117,1.12094,1.12106,1.12106965517
2017-06-01 17:06:00,1.12104,1.12106,1.12091,1.12102,1.12102856333
2017-06-01 17:09:00,1.12102,1.12104,1.12088,1.12089,1.12097873921
2017-06-01 17:12:00,1.12089,1.12099,1.12087,1.12097,1.12095470348
2017-06-01 17:15:00,1.12097,1.12108,1.12092,1.12108,1.12103174632
2017-06-01 17:18:00,1.12107,1.12117,1.12105,1.12109,1.12113137546
2017-06-01 17:21:00,1.12109,1.12113,1.12095,1.12109,1.12107532957
2017-06-01 17:24:00,1.12109,1.12116,1.12103,1.12109,1.12112469786
2017-06-01 17:27:00,1.12109,1.12113,1.12099,1.12107,1.12109098299
