,open,high,low,bid,ask
2017-06-01 04:40:00,1.12456,1.12461,1.12451,1.12454,1.12458880618
2017-06-01 04:44:00,1.12454,1.12476,1.12453,1.12471,1.1246725578
2017-06-01 04:48:00,1.12471,1.12474,1.12459,1.12469,1.12470281734
2017-06-01 04:52:00,1.12469,1.12469,1.12464,1.12465,1.12469639198
2017-06-01 04:56:00,1.12465,1.12466,1.12451,1.12454,1.12461016
2017-06-01 05:00:00,1.12454,1.1247,1.12442,1.12467,1.12455817824
2017-06-01 05:04:00,1.12467,1.12482,1.12456,1.12462,1.12469329694
2017-06-01 05:08:00,1.12462,1.12462,1.12445,1.12451,1.12455992343
2017-06-01 05:12:00,1.12451,1.12451,1.12397,1.12402,1.12421922023
2017-06-01 05:16:00,1.12402,1.12424,1.12401,1.12418,1.12415452618
2017-06-01 05:20:00,1.12418,1.12421,1.12396,1.12415,1.12412830311
2017-06-01 05:24:00,1.12415,1.12438,1.12409,1.12431,1.12427796565
2017-06-01 05:28:00,1.12431,1.12442,1.12416,1.12426,1.12430619684
2017-06-01 05:32:00,1.12426,1.12428,1.12386,1.12387,1.12416028402
2017-06-01 05:36:00,1.12387,1.12411,1.12384,1.1241,1.12403695238
2017-06-01 05:40:00,1.1241,1.12411,1.12399,1.12401,1.12407928125
2017-06-01 05:44:00,1.12401,1.12407,1.12379,1.12381,1.12396044776
2017-06-01 05:48:00,1.12381,1.12403,1.12375,1.12401,1.1239221709
2017-06-01 05:52:00,1.12401,1.12427,1.12396,1.124,1.12413277311
2017-06-01 05:56:00,1.124,1.12402,1.12382,1.12394,1.12395490397
2017-06-01 06:00:00,1.12394,1.12394,1.12375,1.12378,1.12389566496
2017-06-01 06:04:00,1.12379,1.12379,1.12313,1.12325,1.1234727811
2017-06-01 06:08:00,1.12325,1.12358,1.12325,1.12352,1.12341804408
2017-06-01 06:12:00,1.12352,1.12374,1.12331,1.12374,1.12353711358
2017-06-01 06:16:00,1.12374,1.12383,1.12355,1.12371,1.12369473247
2017-06-01 06:20:00,1.12371,1.12371,1.12305,1.12321,1.12336942905
2017-06-01 06:24:00,1.12322,1.12356,1.12322,1.12346,1.12343988152
2017-06-01 06:28:00,1.12346,1.12347,1.12311,1.12334,1.12334925028
2017-06-01 06:32:00,1.12334,1.12342,1.12275,1.12301,1.12305708945
2017-06-01 06:36:00,1.12301,1.12323,1.12298,1.12313,1.1231465893
2017-06-01 06:40:00,1.12313,1.12375,1.12312,1.12368,1.12352875483
2017-06-01 06:44:00,1.12368,1.1238,1.12358,1.12379,1.12370812602
2017-06-01 06:48:00,1.12379,1.12401,1.12359,1.12381,1.12388211438
2017-06-01 06:52:00,1.12381,1.12474,1.12381,1.12448,1.12432591277
2017-06-01 06:56:00,1.12447,1.12462,1.12436,1.12437,1.12450368081
2017-06-01 07:00:00,1.12437,1.12489,1.12425,1.12437,1.12458843599
2017-06-01 07:04:00,1.12437,1.12458,1.12419,1.12428,1.12440233978
2017-06-01 07:08:00,1.12428,1.12448,1.12395,1.124,1.1242017561
2017-06-01 07:12:00,1.124,1.12408,1.12348,1.1238,1.12371987667
2017-06-01 07:16:00,1.12381,1.12407,1.12348,1.12368,1.12379920668
2017-06-01 07:20:00,1.12368,1.12416,1.12362,1.12399,1.12385095638
2017-06-01 07:24:00,1.12399,1.12409,1.12393,1.12399,1.12403972998
2017-06-01 07:28:00,1.12399,1.12399,1.12329,1.12337,1.12364813548
2017-06-01 07:32:00,1.12337,1.12368,1.12336,1.12345,1.123518
2017-06-01 07:36:00,1.12345,1.12377,1.12329,1.12377,1.12359290115
2017-06-01 07:40:00,1.12377,1.12389,1.12336,1.12369,1.12363338038
2017-06-01 07:44:00,1.12368,1.12372,1.12326,1.12327,1.12347536161
2017-06-01 07:48:00,1.12327,1.12349,1.12321,1.12333,1.12336458484
2017-06-01 07:52:00,1.12333,1.12353,1.12299,1.12323,1.12332892956
2017-06-01 07:56:00,1.12323,1.12328,1.1229,1.12298,1.12307928189
2017-06-01 08:00:00,1.12298,1.1233,1.12291,1.12325,1.12316891932
2017-06-01 08:04:00,1.12325,1.12341,1.12302,1.12307,1.12322959198
2017-06-01 08:08:00,1.12307,1.12333,1.12305,1.12316,1.12320082984
2017-06-01 08:12:00,1.12316,1.12353,1.1231,1.12353,1.12327728328
2017-06-01 08:16:00,1.12353,1.12368,1.12343,1.12359,1.12356377061
2017-06-01 08:20:00,1.12359,1.12379,1.12336,1.12342,1.12354589185
2017-06-01 08:24:00,1.12342,1.12349,1.12295,1.123,1.12316600866
2017-06-01 08:28:00,1.123,1.12319,1.12257,1.12263,1.12289386813
2017-06-01 08:32:00,1.12263,1.12298,1.12263,1.12278,1.12283680315
2017-06-01 08:36:00,1.12278,1.12287,1.12229,1.12256,1.12254652391
2017-06-01 08:40:00,1.12256,1.12263,1.12233,1.1226,1.12253889371
2017-06-01 08:44:00,1.1226,1.12309,1.12249,1.12294,1.12283426914
2017-06-01 08:48:00,1.12294,1.12294,1.12268,1.12288,1.12282422153
2017-06-01 08:52:00,1.12288,1.12335,1.12287,1.12319,1.12318707317
2017-06-01 08:56:00,1.12319,1.1232,1.12297,1.12309,1.12310978723
2017-06-01 09:00:00,1.12309,1.12333,1.12254,1.12262,1.12298034783
2017-06-01 09:04:00,1.12265,1.12327,1.12251,1.12312,1.12289887349
2017-06-01 09:08:00,1.12314,1.12314,1.12266,1.12268,1.12288770903
2017-06-01 09:12:00,1.12268,1.12297,1.12257,1.12284,1.12273546942
2017-06-01 09:16:00,1.12283,1.12324,1.12276,1.12278,1.12302591508
2017-06-01 09:20:00,1.12281,1.12299,1.1226,1.12294,1.12286348576
2017-06-01 09:24:00,1.12295,1.12304,1.12257,1.12268,1.12286460331
2017-06-01 09:28:00,1.12268,1.12283,1.12241,1.12241,1.12263272036
2017-06-01 09:32:00,1.12241,1.12278,1.12234,1.12242,1.12258461057
2017-06-01 09:36:00,1.12242,1.12253,1.12222,1.12249,1.12242793103
2017-06-01 09:40:00,1.12249,1.12284,1.12246,1.12273,1.12268342857
2017-06-01 09:44:00,1.12273,1.12311,1.12273,1.12298,1.12298034294
2017-06-01 09:48:00,1.12298,1.12307,1.12284,1.12306,1.12296869732
2017-06-01 09:52:00,1.12306,1.12316,1.12277,1.12304,1.12301428838
2017-06-01 09:56:00,1.12304,1.1233,1.12295,1.12325,1.12312860274
2017-06-01 10:00:00,1.12325,1.12369,1.12314,1.12356,1.12343825472
2017-06-01 10:04:00,1.12356,1.12356,1.12317,1.12318,1.12336478261
2017-06-01 10:08:00,1.12318,1.12333,1.12311,1.12318,1.12321928
2017-06-01 10:12:00,1.12318,1.12323,1.12292,1.12313,1.12312227234
2017-06-01 10:16:00,1.12313,1.12335,1.12306,1.12335,1.12318748832
2017-06-01 10:20:00,1.12335,1.12349,1.12309,1.12349,1.1232948242
2017-06-01 10:24:00,1.12349,1.12367,1.12291,1.12291,1.12327801563
2017-06-01 10:28:00,1.12291,1.12298,1.12276,1.12293,1.12292039153
2017-06-01 10:32:00,1.12293,1.12317,1.12293,1.12304,1.12308617647
2017-06-01 10:36:00,1.12304,1.12313,1.12292,1.12297,1.12310913415
2017-06-01 10:40:00,1.12297,1.12303,1.12277,1.12283,1.12292385338
2017-06-01 10:44:00,1.12283,1.12284,1.1224,1.12248,1.12263373004
2017-06-01 10:48:00,1.12248,1.12283,1.12247,1.12283,1.12269961692
2017-06-01 10:52:00,1.12283,1.12318,1.12281,1.12308,1.12299601281
2017-06-01 10:56:00,1.12308,1.12313,1.12287,1.12287,1.12305280612
2017-06-01 11:00:00,1.12287,1.12293,1.12273,1.12278,1.12286350282
2017-06-01 11:04:00,1.12278,1.12279,1.12247,1.12272,1.12265978598
2017-06-01 11:08:00,1.12272,1.12281,1.12258,1.12271,1.12272355932
2017-06-01 11:12:00,1.12271,1.12277,1.12251,1.1226,1.12263016343
2017-06-01 11:16:00,1.1226,1.12262,1.12242,1.12244,1.12252557673
2017-06-01 11:20:00,1.12244,1.12245,1.12167,1.12201,1.12199264463
2017-06-01 11:24:00,1.12201,1.12207,1.12179,1.12199,1.12196250197
2017-06-01 11:28:00,1.12198,1.12228,1.12196,1.12226,1.12206794848
2017-06-01 11:32:00,1.12226,1.1224,1.12211,1.12234,1.12230110649
2017-06-01 11:36:00,1.12234,1.12234,1.12199,1.122,1.12218247688
2017-06-01 11:40:00,1.122,1.12216,1.12189,1.12213,1.12205016529
2017-06-01 11:44:00,1.12213,1.1223,1.12196,1.12203,1.12211832536
2017-06-01 11:48:00,1.12203,1.12208,1.1219,1.12202,1.12200451039
2017-06-01 11:52:00,1.12202,1.12221,1.12192,1.12218,1.12211053371
2017-06-01 11:56:00,1.12218,1.12221,1.12192,1.12212,1.1220823161
2017-06-01 12:00:00,1.12212,1.12219,1.12178,1.12184,1.12201305109
2017-06-01 12:04:00,1.12185,1.12228,1.12182,1.12211,1.1221085751
2017-06-01 12:08:00,1.12211,1.12229,1.12204,1.12228,1.1222361128
2017-06-01 12:12:00,1.12228,1.12238,1.12219,1.12231,1.12232738609
2017-06-01 12:16:00,1.12231,1.12248,1.12035,1.12059,1.12144803476
2017-06-01 12:20:00,1.12065,1.12091,1.12021,1.1207,1.12052238994
2017-06-01 12:24:00,1.12069,1.12095,1.12022,1.12022,1.12061005869
2017-06-01 12:28:00,1.12022,1.12103,1.12022,1.12087,1.12069306869
2017-06-01 12:32:00,1.12087,1.12129,1.12076,1.12111,1.12102672648
2017-06-01 12:36:00,1.12111,1.12146,1.12095,1.12098,1.12120614623
2017-06-01 12:40:00,1.12098,1.12119,1.12092,1.12113,1.12107137493
2017-06-01 12:44:00,1.12113,1.12153,1.12112,1.12124,1.12133973342
2017-06-01 12:48:00,1.12124,1.12158,1.12108,1.12143,1.1212869245
2017-06-01 12:52:00,1.12143,1.12155,1.12128,1.12132,1.1214410681
2017-06-01 12:56:00,1.12132,1.12162,1.12132,1.12152,1.12146815063
2017-06-01 13:00:00,1.12152,1.12173,1.12137,1.12146,1.12156080163
2017-06-01 13:04:00,1.12146,1.12155,1.12132,1.12148,1.12147090007
2017-06-01 13:08:00,1.12148,1.1218,1.12146,1.12168,1.1217096162
2017-06-01 13:12:00,1.12168,1.1219,1.12146,1.12158,1.12167668179
2017-06-01 13:16:00,1.12158,1.12206,1.12147,1.12192,1.12178302578
2017-06-01 13:20:00,1.12192,1.12204,1.12179,1.12184,1.12193015262
2017-06-01 13:24:00,1.12184,1.12189,1.12154,1.12163,1.12171360239
2017-06-01 13:28:00,1.12163,1.12173,1.1215,1.12151,1.12163988696
2017-06-01 13:32:00,1.12151,1.12196,1.12142,1.12189,1.12165208848
2017-06-01 13:36:00,1.12189,1.12211,1.1218,1.12205,1.12193663328
2017-06-01 13:40:00,1.12205,1.12205,1.1218,1.12195,1.12190714029
2017-06-01 13:44:00,1.12195,1.12208,1.12183,1.122,1.12197652423
2017-06-01 13:48:00,1.122,1.1221,1.12193,1.122,1.1220346
2017-06-01 13:52:00,1.122,1.12248,1.12176,1.12244,1.1221097179
2017-06-01 13:56:00,1.12244,1.12262,1.12219,1.12249,1.12247957882
2017-06-01 14:00:00,1.12249,1.12258,1.12217,1.12217,1.12250637006
2017-06-01 14:04:00,1.12234,1.12345,1.12234,1.12263,1.12292558833
2017-06-01 14:08:00,1.12263,1.12283,1.1224,1.12258,1.12263053506
2017-06-01 14:12:00,1.12258,1.12269,1.12223,1.12237,1.12248110107
2017-06-01 14:16:00,1.12237,1.12245,1.12223,1.1223,1.12236233399
2017-06-01 14:20:00,1.1223,1.12241,1.12209,1.12216,1.12224223377
2017-06-01 14:24:00,1.12216,1.12242,1.12216,1.12222,1.12231851095
2017-06-01 14:28:00,1.12222,1.12245,1.12218,1.12233,1.12235320628
2017-06-01 14:32:00,1.12233,1.12234,1.12159,1.12195,1.12201588797
2017-06-01 14:36:00,1.12195,1.12208,1.12168,1.12179,1.12187408066
2017-06-01 14:40:00,1.12179,1.12195,1.12167,1.12183,1.12181536528
2017-06-01 14:44:00,1.12182,1.12189,1.1217,1.12189,1.12182843799
2017-06-01 14:48:00,1.12189,1.12208,1.12182,1.12205,1.12197379958
2017-06-01 14:52:00,1.12205,1.12251,1.12204,1.12224,1.12231135584
2017-06-01 14:56:00,1.12224,1.1226,1.12205,1.12237,1.1224311885
2017-06-01 15:00:00,1.12237,1.12275,1.12224,1.12254,1.1225878017
2017-06-01 15:04:00,1.12254,1.12259,1.12223,1.1223,1.1224362976
2017-06-01 15:08:00,1.12229,1.12232,1.1217,1.12182,1.12194035375
2017-06-01 15:12:00,1.12182,1.12194,1.12153,1.12163,1.12180167257
2017-06-01 15:16:00,1.12163,1.1218,1.12149,1.12175,1.12164867014
2017-06-01 15:20:00,1.12175,1.12217,1.12174,1.12178,1.12198855824
2017-06-01 15:24:00,1.12178,1.12206,1.12178,1.12195,1.12194022921
2017-06-01 15:28:00,1.12195,1.1221,1.12179,1.1218,1.12195833983
2017-06-01 15:32:00,1.1218,1.12188,1.12164,1.12188,1.12176841436
2017-06-01 15:36:00,1.12188,1.12188,1.12157,1.12159,1.12175963722
2017-06-01 15:40:00,1.1216,1.12171,1.12142,1.12158,1.1216021164
2017-06-01 15:44:00,1.12158,1.12165,1.12139,1.12139,1.12153109601
2017-06-01 15:48:00,1.12139,1.1214,1.12096,1.12108,1.12126440443
2017-06-01 15:52:00,1.12108,1.1211,1.12089,1.12102,1.12102104167
2017-06-01 15:56:00,1.12102,1.12128,1.12102,1.12128,1.12118836034
2017-06-01 16:00:00,1.12128,1.12144,1.12124,1.12135,1.12134070437
2017-06-01 16:04:00,1.12135,1.12139,1.121,1.12128,1.12126912545
2017-06-01 16:08:00,1.12128,1.12134,1.12101,1.12134,1.12115544524
2017-06-01 16:12:00,1.12134,1.1215,1.12133,1.12144,1.1214318656
2017-06-01 16:16:00,1.12144,1.12153,1.1214,1.12151,1.12149226268
2017-06-01 16:20:00,1.12151,1.1216,1.12145,1.12159,1.12153538588
2017-06-01 16:24:00,1.12159,1.12173,1.12139,1.12139,1.12155482536
2017-06-01 16:28:00,1.12139,1.12142,1.12117,1.12118,1.12125683529
2017-06-01 16:32:00,1.12118,1.12122,1.12098,1.12107,1.12114619458
2017-06-01 16:36:00,1.12107,1.12128,1.12095,1.12098,1.12112773786
2017-06-01 16:40:00,1.12098,1.121,1.12082,1.12086,1.12095970629
2017-06-01 16:44:00,1.12086,1.12092,1.12068,1.1207,1.12076702368
2017-06-01 16:48:00,1.1207,1.12083,1.12061,1.12075,1.12072455128
2017-06-01 16:52:00,1.12075,1.12083,1.12066,1.12071,1.12075099111
2017-06-01 16:56:00,1.12071,1.12094,1.12067,1.12094,1.12080731195
2017-06-01 17:00:00,1.12094,1.12105,1.12087,1.12094,1.12096944969
2017-06-01 17:04:00,1.12094,1.12117,1.12094,1.12098,1.12106274848
2017-06-01 17:08:00,1.12098,1.12106,1.12088,1.12094,1.12099528331
2017-06-01 17:12:00,1.12094,1.12104,1.12087,1.12097,1.12096401685
2017-06-01 17:16:00,1.12097,1.12113,1.12092,1.12109,1.12105777628
2017-06-01 17:20:00,1.12109,1.12117,1.12101,1.12103,1.12111094937
2017-06-01 17:24:00,1.12103,1.12116,1.12095,1.12109,1.12110496011
2017-06-01 17:28:00,1.12109,1.12118,1.12099,1.12111,1.12110585434
2017-06-01 17:32:00,1.12111,1.12127,1.12109,1.12114,1.12119300971
2017-06-01 17:36:00,1.12114,1.12132,1.12111,1.12127,1.12124642857
2017-06-01 17:40:00,1.12127,1.12131,1.12082,1.12093,1.12102534351
2017-06-01 17:44:00,1.12093,1.12094,1.1207,1.12074,1.12081873633
2017-06-01 17:48:00,1.12074,1.12084,1.12067,1.1208,1.12076961433
2017-06-01 17:52:00,1.1208,1.12095,1.12079,1.12083,1.12090215278
2017-06-01 17:56:00,1.12083,1.12089,1.12076,1.12082,1.12084354142
2017-06-01 18:00:00,1.12082,1.12114,1.12079,1.12109,1.12098905028
2017-06-01 18:04:00,1.12109,1.12125,1.12093,1.12125,1.12107916553
2017-06-01 18:08:00,1.12125,1.12131,1.12114,1.12119,1.121274
2017-06-01 18:12:00,1.12119,1.12123,1.12066,1.12079,1.12093585313
2017-06-01 18:16:00,1.12079,1.12094,1.12072,1.12088,1.12083981928
2017-06-01 18:20:00,1.12089,1.12113,1.12083,1.1211,1.1209950232
2017-06-01 18:24:00,1.1211,1.12119,1.12091,1.1211,1.12109774704
2017-06-01 18:28:00,1.1211,1.12125,1.12104,1.12119,1.12120856226
2017-06-01 18:32:00,1.12119,1.12158,1.12114,1.12145,1.12142248506
2017-06-01 18:36:00,1.12145,1.12147,1.12137,1.1214,1.121457408
2017-06-01 18:40:00,1.1214,1.12166,1.12139,1.12154,1.12156267052
2017-06-01 18:44:00,1.12154,1.12158,1.12148,1.12149,1.121576208
2017-06-01 18:48:00,1.12149,1.12191,1.12149,1.12175,1.12174616941
2017-06-01 18:52:00,1.12175,1.12175,1.12144,1.12159,1.12157179372
2017-06-01 18:56:00,1.12159,1.12185,1.12156,1.12185,1.12169401929
2017-06-01 19:00:00,1.12185,1.12194,1.12142,1.12146,1.12173569532
2017-06-01 19:04:00,1.12146,1.12146,1.12118,1.12129,1.12135267606
2017-06-01 19:08:00,1.12129,1.12152,1.12123,1.12148,1.12141397171
2017-06-01 19:12:00,1.12148,1.12154,1.12137,1.1215,1.12147291391
2017-06-01 19:16:00,1.1215,1.12155,1.12142,1.12148,1.12151457735
2017-06-01 19:20:00,1.12148,1.12153,1.12137,1.12153,1.12148001433
2017-06-01 19:24:00,1.12153,1.12179,1.12153,1.12168,1.12168529487
2017-06-01 19:28:00,1.12168,1.1217,1.12154,1.12158,1.12164025424
2017-06-01 19:32:00,1.12158,1.12163,1.12152,1.12153,1.12161529412
2017-06-01 19:36:00,1.12153,1.12156,1.12122,1.12128,1.12140672956
2017-06-01 19:40:00,1.12128,1.12148,1.12128,1.12142,1.1213934965
2017-06-01 19:44:00,1.12142,1.12154,1.12138,1.12143,1.12148312602
2017-06-01 19:48:00,1.12143,1.12148,1.12132,1.1214,1.12143879905
2017-06-01 19:52:00,1.1214,1.1214,1.12111,1.12124,1.12129709443
2017-06-01 19:56:00,1.12124,1.12126,1.12109,1.12122,1.12120693567
2017-06-01 20:00:00,1.12122,1.12151,1.12117,1.12143,1.12133770377
2017-06-01 20:04:00,1.12143,1.12143,1.12119,1.12129,1.12131992144
2017-06-01 20:08:00,1.12129,1.12142,1.12127,1.12137,1.12140041353
2017-06-01 20:12:00,1.12137,1.12143,1.12136,1.12137,1.12141449692
2017-06-01 20:16:00,1.12137,1.1214,1.12123,1.12123,1.12138454918
2017-06-01 20:20:00,1.12123,1.1213,1.12122,1.12128,1.12127510689
2017-06-01 20:24:00,1.12128,1.12139,1.12128,1.12139,1.12140163158
2017-06-01 20:28:00,1.12137,1.12154,1.12135,1.12151,1.12145209814
2017-06-01 20:32:00,1.12151,1.12161,1.12149,1.12158,1.12159745257
2017-06-01 20:36:00,1.12158,1.12163,1.12156,1.12158,1.12162925636
2017-06-01 20:40:00,1.12158,1.12159,1.12146,1.12148,1.12158647287
2017-06-01 20:44:00,1.12148,1.12161,1.12147,1.12152,1.12157957589
2017-06-01 20:48:00,1.12152,1.12152,1.12103,1.12113,1.121404297
2017-06-01 20:52:00,1.12113,1.12116,1.12109,1.12112,1.12116937943
2017-06-01 20:56:00,1.12112,1.12116,1.12102,1.12113,1.12112562418
2017-06-01 21:00:00,1.12113,1.1213,1.12105,1.12123,1.12120775
2017-06-01 21:04:00,1.12138,1.1216,1.1211,1.12136,1.1215660274
2017-06-01 21:08:00,1.12136,1.12143,1.12114,1.12114,1.12144726027
2017-06-01 21:12:00,1.12114,1.12169,1.12114,1.1215,1.1215073309
2017-06-01 21:16:00,1.12151,1.12153,1.1213,1.1213,1.12151115768
2017-06-01 21:20:00,1.12131,1.12133,1.12128,1.12133,1.12146367403
2017-06-01 21:24:00,1.12133,1.12135,1.12128,1.1213,1.12144236842
2017-06-01 21:28:00,1.12132,1.12146,1.12131,1.12137,1.12147329073
2017-06-01 21:32:00,1.12137,1.12141,1.1213,1.12135,1.12143697479
2017-06-01 21:36:00,1.12135,1.12144,1.1213,1.12132,1.12141663185
2017-06-01 21:40:00,1.12133,1.1216,1.1213,1.12154,1.12156139186
2017-06-01 21:44:00,1.12154,1.12164,1.12129,1.12145,1.12162369202
2017-06-01 21:48:00,1.12145,1.12149,1.12121,1.12123,1.12143732057
2017-06-01 21:52:00,1.12123,1.12145,1.12121,1.12141,1.12138816438
2017-06-01 21:56:00,1.12141,1.12153,1.12137,1.12147,1.12149
2017-06-01 22:00:00,1.12147,1.12149,1.12129,1.12138,1.12144895062
2017-06-01 22:04:00,1.12138,1.12149,1.12136,1.12138,1.12147132743
2017-06-01 22:08:00,1.12138,1.12143,1.12131,1.12142,1.12143992147
2017-06-01 22:12:00,1.12142,1.12142,1.12135,1.12138,1.12144119221
2017-06-01 22:16:00,1.12138,1.12151,1.12136,1.12145,1.12148500914
2017-06-01 22:20:00,1.12145,1.12151,1.12141,1.12147,1.12150540117
2017-06-01 22:24:00,1.12147,1.12157,1.12141,1.12147,1.12150957823
2017-06-01 22:28:00,1.12147,1.12166,1.12147,1.12162,1.12161796107
2017-06-01 22:32:00,1.12162,1.12167,1.12157,1.12164,1.12168237219
2017-06-01 22:36:00,1.12164,1.12175,1.12156,1.12158,1.12171323454
2017-06-01 22:40:00,1.12157,1.12165,1.12147,1.12162,1.12164261111
2017-06-01 22:44:00,1.12162,1.12176,1.12161,1.12172,1.12171344869
2017-06-01 22:48:00,1.12172,1.12191,1.1217,1.12186,1.12183029316
2017-06-01 22:52:00,1.12185,1.12188,1.1218,1.12181,1.12188691667
2017-06-01 22:56:00,1.12181,1.12192,1.12181,1.12191,1.12193887719
2017-06-01 23:00:00,1.12191,1.12192,1.12185,1.12187,1.12193560386
2017-06-01 23:04:00,1.12187,1.12188,1.12163,1.12172,1.1217727451
2017-06-01 23:08:00,1.12172,1.12173,1.12167,1.12167,1.12174630542
2017-06-01 23:12:00,1.12167,1.12168,1.12152,1.12158,1.12162035156
2017-06-01 23:16:00,1.12158,1.12163,1.12156,1.12157,1.12162768267
2017-06-01 23:20:00,1.12157,1.12169,1.12156,1.12163,1.12168216049
