,open,high,low,bid,ask
2017-01-02 02:24:00,1.05151,1.05159,1.05128,1.05148,1.05208733333
2017-01-02 02:28:00,1.05148,1.05175,1.05118,1.05154,1.05220773333
2017-01-02 02:32:00,1.05154,1.05154,1.05154,1.05154,1.05226419355
2017-01-02 02:36:00,1.05154,1.05154,1.05149,1.05149,1.05223837607
2017-01-02 02:40:00,1.05149,1.05154,1.05149,1.0515,1.05224324786
2017-01-02 02:44:00,1.0515,1.05156,1.05149,1.05149,1.05223186916
2017-01-02 02:48:00,1.05149,1.05155,1.05149,1.05155,1.05219669725
2017-01-02 02:52:00,1.05155,1.05155,1.0515,1.05151,1.0522422549
2017-01-02 02:56:00,1.05151,1.05155,1.05147,1.05152,1.05232970874
2017-01-02 03:00:00,1.05152,1.05159,1.05151,1.05155,1.05230274627
2017-01-02 03:04:00,1.05155,1.05166,1.05154,1.05166,1.05233431734
2017-01-02 03:08:00,1.05166,1.05166,1.05152,1.05159,1.05232030769
2017-01-02 03:12:00,1.05161,1.05162,1.05153,1.05158,1.0522990367
2017-01-02 03:16:00,1.05158,1.05161,1.05153,1.05161,1.05231334716
2017-01-02 03:20:00,1.05161,1.05161,1.05132,1.05141,1.05216629179
2017-01-02 03:24:00,1.05141,1.05156,1.05135,1.05153,1.05201015564
2017-01-02 03:28:00,1.05153,1.05153,1.05135,1.05136,1.05209228571
2017-01-02 03:32:00,1.05136,1.05162,1.05135,1.05155,1.05203385744
2017-01-02 03:36:00,1.05155,1.05166,1.05138,1.05161,1.0521404661
2017-01-02 03:40:00,1.05161,1.05162,1.05136,1.05151,1.0521855414
2017-01-02 03:44:00,1.05151,1.05162,1.0513,1.05154,1.05219629371
2017-01-02 03:48:00,1.05154,1.05163,1.05138,1.05153,1.05238421053
2017-01-02 03:52:00,1.05153,1.05163,1.05138,1.05153,1.05235901316
2017-01-02 03:56:00,1.05153,1.05154,1.05135,1.05153,1.05247623377
2017-01-02 04:00:00,1.05153,1.0521,1.05136,1.0519,1.05241272931
2017-01-02 04:04:00,1.0519,1.0519,1.05153,1.0519,1.0524487234
2017-01-02 04:08:00,1.0519,1.0519,1.05138,1.0519,1.05245782258
2017-01-02 04:12:00,1.0519,1.05194,1.05138,1.05188,1.05240167785
2017-01-02 04:16:00,1.05188,1.05188,1.05138,1.05185,1.05237333333
2017-01-02 04:20:00,1.05185,1.05185,1.05138,1.05153,1.05218672619
2017-01-02 04:24:00,1.05153,1.05153,1.0513,1.05149,1.05210404762
2017-01-02 04:28:00,1.05149,1.05149,1.05129,1.05143,1.05200565574
2017-01-02 04:32:00,1.05143,1.05146,1.0513,1.05145,1.05197373239
2017-01-02 04:36:00,1.05145,1.05145,1.05138,1.05144,1.0519672093
2017-01-02 04:40:00,1.05144,1.05144,1.05138,1.05141,1.05197313433
2017-01-02 04:44:00,1.05148,1.0515,1.05131,1.05144,1.05197290909
2017-01-02 04:48:00,1.05144,1.0515,1.0514,1.05142,1.05195189873
2017-01-02 04:52:00,1.05142,1.0515,1.05137,1.05145,1.05199763158
2017-01-02 04:56:00,1.05145,1.05148,1.05132,1.05148,1.05202824561
2017-01-02 05:00:00,1.05148,1.05149,1.05132,1.05148,1.05202594595
2017-01-02 05:04:00,1.05148,1.05149,1.05132,1.05148,1.05203385417
2017-01-02 05:08:00,1.05148,1.05148,1.05132,1.05148,1.05203833333
2017-01-02 05:12:00,1.05148,1.0515,1.05132,1.05149,1.05202699248
2017-01-02 05:16:00,1.05149,1.0515,1.05136,1.05148,1.05204043478
2017-01-02 05:20:00,1.05148,1.05148,1.05126,1.05141,1.05196677165
2017-01-02 05:24:00,1.05141,1.05152,1.05129,1.05136,1.05192829787
2017-01-02 05:28:00,1.05144,1.0515,1.05125,1.05138,1.05193260163
2017-01-02 05:32:00,1.05138,1.05139,1.05125,1.05139,1.05196429825
2017-01-02 05:36:00,1.05139,1.05139,1.05125,1.05139,1.05196821429
2017-01-02 05:40:00,1.05139,1.05161,1.05092,1.05138,1.0519195
2017-01-02 05:44:00,1.05138,1.05138,1.05101,1.05118,1.05181
2017-01-02 05:48:00,1.05118,1.05128,1.05096,1.05126,1.05176830769
2017-01-02 05:52:00,1.05126,1.05126,1.05087,1.05105,1.05161072848
2017-01-02 05:56:00,1.05105,1.05117,1.05099,1.05109,1.05164609023
2017-01-02 06:00:00,1.05109,1.05111,1.05096,1.0511,1.05164509259
2017-01-02 06:04:00,1.0511,1.0511,1.05096,1.0511,1.05169181818
2017-01-02 06:08:00,1.0511,1.05121,1.05094,1.05113,1.05163813253
2017-01-02 06:12:00,1.05113,1.05125,1.05074,1.05096,1.05138005682
2017-01-02 06:16:00,1.05096,1.051,1.05083,1.05096,1.0513252518
2017-01-02 06:20:00,1.05096,1.05099,1.05078,1.05083,1.051343125
2017-01-02 06:24:00,1.05083,1.05127,1.05077,1.051,1.05143722222
2017-01-02 06:28:00,1.051,1.05107,1.05089,1.05092,1.0513876087
2017-01-02 06:32:00,1.05092,1.05104,1.05086,1.05097,1.05142441176
2017-01-02 06:36:00,1.05097,1.05134,1.05094,1.05124,1.05148963158
2017-01-02 06:40:00,1.05124,1.05141,1.05108,1.05139,1.05172570423
2017-01-02 06:44:00,1.05139,1.05139,1.05116,1.05129,1.05171629032
2017-01-02 06:48:00,1.05129,1.05137,1.05116,1.05137,1.05178248276
2017-01-02 06:52:00,1.05137,1.05137,1.05118,1.05135,1.05182746032
2017-01-02 06:56:00,1.05135,1.05164,1.05114,1.05132,1.05180534247
2017-01-02 07:00:00,1.05132,1.05141,1.05116,1.05136,1.051796
2017-01-02 07:04:00,1.05139,1.05208,1.05139,1.05199,1.05219956938
2017-01-02 07:08:00,1.05199,1.05217,1.05176,1.05216,1.05241699387
2017-01-02 07:12:00,1.05216,1.05221,1.05193,1.05203,1.05241885135
2017-01-02 07:16:00,1.05203,1.05221,1.05188,1.05203,1.05241940789
2017-01-02 07:20:00,1.05203,1.05214,1.05175,1.05175,1.05240814159
2017-01-02 07:24:00,1.05175,1.05189,1.05164,1.05179,1.05218792135
2017-01-02 07:28:00,1.05179,1.05184,1.05165,1.05183,1.0521911399
2017-01-02 07:32:00,1.05183,1.05212,1.05166,1.05187,1.05210026874
2017-01-02 07:36:00,1.05187,1.05216,1.05181,1.05212,1.05217048017
2017-01-02 07:40:00,1.05213,1.05239,1.05178,1.05188,1.0521815894
2017-01-02 07:44:00,1.05188,1.05189,1.05163,1.05172,1.05200729611
2017-01-02 07:48:00,1.05172,1.05183,1.05151,1.05154,1.05199280182
2017-01-02 07:52:00,1.05154,1.05161,1.05145,1.05148,1.05176609065
2017-01-02 07:56:00,1.05148,1.05157,1.05128,1.05142,1.05168737533
2017-01-02 08:00:00,1.05142,1.05154,1.05119,1.05138,1.05159338095
2017-01-02 08:04:00,1.05138,1.05168,1.05137,1.05157,1.0518373375
2017-01-02 08:08:00,1.05157,1.05177,1.05151,1.05157,1.05190078512
2017-01-02 08:12:00,1.05157,1.0517,1.05143,1.05147,1.05180297116
2017-01-02 08:16:00,1.05148,1.05165,1.05143,1.05148,1.05176247148
2017-01-02 08:20:00,1.05148,1.05151,1.05084,1.05085,1.05140704709
2017-01-02 08:24:00,1.05085,1.05138,1.05082,1.05127,1.05125570588
2017-01-02 08:28:00,1.05128,1.05128,1.05101,1.05126,1.0513551671
2017-01-02 08:32:00,1.05126,1.05128,1.05082,1.05111,1.05134705215
2017-01-02 08:36:00,1.05111,1.05146,1.05105,1.05111,1.05155040844
2017-01-02 08:40:00,1.05112,1.05144,1.05101,1.05135,1.05143798529
2017-01-02 08:44:00,1.05134,1.05158,1.05092,1.05106,1.05142417729
2017-01-02 08:48:00,1.05106,1.05131,1.05062,1.05083,1.05122484006
2017-01-02 08:52:00,1.05084,1.05093,1.05074,1.05081,1.05111784431
2017-01-02 08:56:00,1.05082,1.05092,1.05058,1.05074,1.05095256637
2017-01-02 09:00:00,1.05068,1.05077,1.04865,1.04885,1.04964161182
2017-01-02 09:04:00,1.04885,1.0492,1.04769,1.0478,1.04853428025
2017-01-02 09:08:00,1.0478,1.04796,1.04761,1.04791,1.04801034437
2017-01-02 09:12:00,1.04791,1.04822,1.04788,1.04796,1.04823656516
2017-01-02 09:16:00,1.04799,1.0483,1.04773,1.04823,1.04816370237
2017-01-02 09:20:00,1.04823,1.04829,1.04793,1.04825,1.04825236372
2017-01-02 09:24:00,1.04821,1.04834,1.04803,1.04817,1.04837658537
2017-01-02 09:28:00,1.04819,1.04834,1.04804,1.04814,1.04840638877
2017-01-02 09:32:00,1.04814,1.04832,1.04804,1.04826,1.0483856568
2017-01-02 09:36:00,1.04826,1.04876,1.04812,1.04876,1.04856829747
2017-01-02 09:40:00,1.04876,1.04894,1.04868,1.04879,1.0490124014
2017-01-02 09:44:00,1.0488,1.04892,1.0486,1.04871,1.04895901257
2017-01-02 09:48:00,1.04871,1.04884,1.04849,1.04858,1.04889163636
2017-01-02 09:52:00,1.04858,1.04884,1.04854,1.04884,1.04885275304
2017-01-02 09:56:00,1.04884,1.04884,1.04848,1.04861,1.04880835644
2017-01-02 10:00:00,1.04861,1.04876,1.04852,1.04861,1.04883233223
2017-01-02 10:04:00,1.04861,1.04878,1.04844,1.04851,1.04874435
2017-01-02 10:08:00,1.04851,1.04865,1.0485,1.0486,1.04875379921
2017-01-02 10:12:00,1.0486,1.04892,1.0486,1.04876,1.04894557508
2017-01-02 10:16:00,1.04876,1.04891,1.04858,1.04873,1.04892705508
2017-01-02 10:20:00,1.04873,1.04885,1.04861,1.04863,1.0489160904
2017-01-02 10:24:00,1.04862,1.0487,1.04838,1.04847,1.04872220149
2017-01-02 10:28:00,1.04847,1.04852,1.04804,1.04818,1.04846766004
2017-01-02 10:32:00,1.04819,1.04826,1.04795,1.04826,1.04825245494
2017-01-02 10:36:00,1.04826,1.04827,1.04801,1.04806,1.04830092369
2017-01-02 10:40:00,1.04805,1.04831,1.048,1.04831,1.04834306491
2017-01-02 10:44:00,1.04831,1.04839,1.04809,1.04832,1.0484338971
2017-01-02 10:48:00,1.04829,1.04836,1.04799,1.04805,1.04842443638
2017-01-02 10:52:00,1.04805,1.04823,1.04775,1.04794,1.04821749709
2017-01-02 10:56:00,1.04794,1.04841,1.0478,1.04835,1.04840324251
2017-01-02 11:00:00,1.04835,1.04835,1.04795,1.04798,1.04829901384
2017-01-02 11:04:00,1.048,1.04808,1.04788,1.04796,1.04816113821
2017-01-02 11:08:00,1.04796,1.04802,1.04789,1.04794,1.04814037253
2017-01-02 11:12:00,1.048,1.04805,1.04789,1.04796,1.0481442238
2017-01-02 11:16:00,1.04803,1.04809,1.04794,1.04801,1.04815663661
2017-01-02 11:20:00,1.04804,1.04806,1.04782,1.04798,1.04813251828
2017-01-02 11:24:00,1.04798,1.048,1.04778,1.04783,1.04805872283
2017-01-02 11:28:00,1.04783,1.04792,1.04777,1.04785,1.04800421875
2017-01-02 11:32:00,1.04787,1.04803,1.04782,1.04787,1.04808349794
2017-01-02 11:36:00,1.04789,1.04789,1.04771,1.04779,1.047999425
2017-01-02 11:40:00,1.04779,1.04784,1.04768,1.04781,1.04791662162
2017-01-02 11:44:00,1.04781,1.0479,1.04781,1.04788,1.04799005319
2017-01-02 11:48:00,1.04788,1.04826,1.04772,1.04777,1.04805455026
2017-01-02 11:52:00,1.04777,1.04779,1.04765,1.04769,1.04786273504
2017-01-02 11:56:00,1.04769,1.04776,1.0476,1.04768,1.04784357759
2017-01-02 12:00:00,1.04768,1.04785,1.0476,1.04777,1.04788875622
2017-01-02 12:04:00,1.04777,1.04785,1.04757,1.04784,1.04788502636
2017-01-02 12:08:00,1.04784,1.04784,1.04754,1.04756,1.04782745794
2017-01-02 12:12:00,1.04756,1.04757,1.04744,1.04744,1.04763766944
2017-01-02 12:16:00,1.04744,1.0475,1.04714,1.04722,1.04746582878
2017-01-02 12:20:00,1.04722,1.04735,1.04717,1.0472,1.04745103275
2017-01-02 12:24:00,1.0472,1.04749,1.04719,1.04721,1.04754277247
2017-01-02 12:28:00,1.04721,1.04731,1.04695,1.04716,1.04732373494
2017-01-02 12:32:00,1.04716,1.04744,1.04699,1.04728,1.04739618785
2017-01-02 12:36:00,1.04728,1.04733,1.04706,1.04721,1.04748169611
2017-01-02 12:40:00,1.04716,1.04744,1.0471,1.04714,1.04742629854
2017-01-02 12:44:00,1.04714,1.04729,1.04693,1.0471,1.04729028902
2017-01-02 12:48:00,1.0471,1.0473,1.04699,1.04706,1.0473758589
2017-01-02 12:52:00,1.04708,1.04716,1.04675,1.04681,1.04719195355
2017-01-02 12:56:00,1.04681,1.04697,1.04658,1.04663,1.04699241747
2017-01-02 13:00:00,1.04663,1.04672,1.04642,1.04658,1.04670369133
2017-01-02 13:04:00,1.04658,1.04673,1.04604,1.04646,1.04654494189
2017-01-02 13:08:00,1.0464,1.04658,1.04639,1.04644,1.04666819231
2017-01-02 13:12:00,1.04641,1.04648,1.04626,1.0464,1.04660362832
2017-01-02 13:16:00,1.0464,1.04654,1.04632,1.04644,1.04666670455
2017-01-02 13:20:00,1.04644,1.04666,1.04633,1.04657,1.04675426573
2017-01-02 13:24:00,1.04655,1.04683,1.04649,1.04655,1.04688972912
2017-01-02 13:28:00,1.04655,1.04667,1.04647,1.04656,1.04678190625
2017-01-02 13:32:00,1.04655,1.04663,1.04642,1.04643,1.04671163247
2017-01-02 13:36:00,1.04639,1.04652,1.04637,1.04651,1.0466925977
2017-01-02 13:40:00,1.04651,1.04663,1.04649,1.04652,1.04675660505
2017-01-02 13:44:00,1.04652,1.04661,1.04652,1.04654,1.04678515298
2017-01-02 13:48:00,1.04654,1.04657,1.04649,1.04654,1.04675264428
2017-01-02 13:52:00,1.04654,1.04665,1.0465,1.04658,1.04676227092
2017-01-02 13:56:00,1.04658,1.04674,1.04655,1.04667,1.04683341693
2017-01-02 14:00:00,1.04667,1.04674,1.0465,1.04654,1.046797
2017-01-02 14:04:00,1.04654,1.04674,1.04633,1.04644,1.04671251185
2017-01-02 14:08:00,1.04644,1.04674,1.04644,1.04655,1.04675549822
2017-01-02 14:12:00,1.0466,1.04673,1.04652,1.0467,1.0468113128
2017-01-02 14:16:00,1.04667,1.04677,1.04653,1.04655,1.04684684055
2017-01-02 14:20:00,1.04655,1.0467,1.04651,1.0467,1.04678822727
2017-01-02 14:24:00,1.0467,1.04686,1.04664,1.04686,1.04693275261
2017-01-02 14:28:00,1.04681,1.04697,1.04669,1.04684,1.04699008949
2017-01-02 14:32:00,1.04693,1.04699,1.04679,1.04696,1.04704134641
2017-01-02 14:36:00,1.04699,1.0472,1.04688,1.0472,1.04734140625
2017-01-02 14:40:00,1.0472,1.04723,1.04714,1.04718,1.04742722782
2017-01-02 14:44:00,1.04719,1.04743,1.04717,1.04727,1.04748267696
2017-01-02 14:48:00,1.04727,1.04742,1.04724,1.04728,1.0475149209
2017-01-02 14:52:00,1.04728,1.04745,1.04728,1.0474,1.04754906519
2017-01-02 14:56:00,1.0474,1.04745,1.04723,1.04726,1.04753110935
2017-01-02 15:00:00,1.04726,1.04754,1.04694,1.04718,1.04744892256
2017-01-02 15:04:00,1.04718,1.04727,1.04704,1.04722,1.04736707921
2017-01-02 15:08:00,1.04722,1.04729,1.04686,1.04686,1.04737287938
2017-01-02 15:12:00,1.04689,1.04706,1.04674,1.04686,1.04726523445
2017-01-02 15:16:00,1.04689,1.04689,1.04639,1.04659,1.04691058071
2017-01-02 15:20:00,1.04659,1.04671,1.04641,1.04671,1.04689607513
2017-01-02 15:24:00,1.04671,1.04685,1.04659,1.04672,1.04701516751
2017-01-02 15:28:00,1.04672,1.04677,1.04646,1.04662,1.04694665328
2017-01-02 15:32:00,1.04662,1.04671,1.04654,1.04668,1.04689853574
2017-01-02 15:36:00,1.04668,1.0467,1.04633,1.04638,1.04673837857
2017-01-02 15:40:00,1.04636,1.04652,1.0463,1.0464,1.04666856439
2017-01-02 15:44:00,1.04641,1.04662,1.04629,1.04645,1.04673519525
2017-01-02 15:48:00,1.04644,1.04693,1.04643,1.04693,1.04700435407
2017-01-02 15:52:00,1.04693,1.04717,1.04674,1.04714,1.04726174292
2017-01-02 15:56:00,1.04714,1.04737,1.04693,1.047,1.04738856471
2017-01-02 16:00:00,1.047,1.04714,1.04679,1.04697,1.04729263959
2017-01-02 16:04:00,1.04697,1.04706,1.04667,1.04691,1.04712697531
2017-01-02 16:08:00,1.04685,1.0478,1.04685,1.04758,1.04772254854
2017-01-02 16:12:00,1.04758,1.04765,1.04742,1.04749,1.04785757848
2017-01-02 16:16:00,1.04749,1.04749,1.04668,1.04699,1.04738708678
2017-01-02 16:20:00,1.04699,1.0472,1.0469,1.04703,1.0473762013
2017-01-02 16:24:00,1.04703,1.04723,1.04679,1.04698,1.04733935223
2017-01-02 16:28:00,1.04698,1.04711,1.0469,1.047,1.04733976471
2017-01-02 16:32:00,1.047,1.04708,1.04692,1.04706,1.04731225166
2017-01-02 16:36:00,1.04706,1.04706,1.04681,1.04689,1.04727578947
2017-01-02 16:40:00,1.04689,1.04697,1.04678,1.04682,1.04717729885
2017-01-02 16:44:00,1.04682,1.04701,1.0468,1.04694,1.04717586777
2017-01-02 16:48:00,1.04698,1.0471,1.04686,1.0469,1.04725113487
2017-01-02 16:52:00,1.0469,1.04698,1.04678,1.04684,1.04716091603
2017-01-02 16:56:00,1.04684,1.04693,1.04677,1.04677,1.04713646341
2017-01-02 17:00:00,1.04677,1.04688,1.0467,1.04688,1.04707610619
2017-01-02 17:04:00,1.04688,1.04688,1.04655,1.04668,1.04700774194
2017-01-02 17:08:00,1.04668,1.04688,1.04659,1.04671,1.04702651961
2017-01-02 17:12:00,1.04671,1.04687,1.04656,1.04661,1.04701123762
2017-01-02 17:16:00,1.04661,1.04676,1.04659,1.04668,1.04696374302
2017-01-02 17:20:00,1.04668,1.0468,1.04668,1.04673,1.04701054422
2017-01-02 17:24:00,1.04673,1.0468,1.04666,1.04673,1.04703508772
2017-01-02 17:28:00,1.04673,1.04679,1.04639,1.04639,1.04689149425
2017-01-02 17:32:00,1.04636,1.0468,1.04634,1.04662,1.04679441624
2017-01-02 17:36:00,1.0466,1.04664,1.0465,1.04653,1.04684967105
2017-01-02 17:40:00,1.04653,1.04663,1.04648,1.04653,1.04680466165
2017-01-02 17:44:00,1.04653,1.04655,1.04644,1.04651,1.04679508197
2017-01-02 17:48:00,1.04651,1.04657,1.04613,1.04614,1.04651180791
2017-01-02 17:52:00,1.04614,1.04639,1.04605,1.04633,1.04642715942
2017-01-02 17:56:00,1.04633,1.04644,1.04626,1.04636,1.04664644295
2017-01-02 18:00:00,1.04636,1.04674,1.04636,1.04651,1.0468246729
2017-01-02 18:04:00,1.04651,1.04668,1.04644,1.04658,1.04680229268
2017-01-02 18:08:00,1.04658,1.04661,1.04645,1.0465,1.04677907767
2017-01-02 18:12:00,1.0465,1.04659,1.04642,1.04649,1.04674209125
2017-01-02 18:16:00,1.04649,1.04649,1.04628,1.04631,1.04663981043
2017-01-02 18:20:00,1.04631,1.04633,1.0462,1.04624,1.04649653153
2017-01-02 18:24:00,1.04624,1.04627,1.04624,1.04626,1.04653678474
2017-01-02 18:28:00,1.04626,1.04627,1.04616,1.0462,1.04647655738
2017-01-02 18:32:00,1.0462,1.04622,1.04604,1.04607,1.04636569593
2017-01-02 18:36:00,1.04608,1.04608,1.04599,1.04605,1.04627530184
2017-01-02 18:40:00,1.04605,1.04613,1.04598,1.04611,1.04629326744
2017-01-02 18:44:00,1.04611,1.04616,1.046,1.04607,1.04629381637
2017-01-02 18:48:00,1.04607,1.04608,1.04601,1.04603,1.04630030457
2017-01-02 18:52:00,1.04604,1.04617,1.04596,1.04611,1.04631520883
2017-01-02 18:56:00,1.04611,1.04611,1.04607,1.04611,1.04635861314
2017-01-02 19:00:00,1.04611,1.04611,1.04596,1.04597,1.04630406524
2017-01-02 19:04:00,1.04599,1.04642,1.04596,1.04618,1.046372502
2017-01-02 19:08:00,1.04618,1.04622,1.04609,1.04613,1.04649185124
2017-01-02 19:12:00,1.04615,1.04615,1.04606,1.04613,1.04642880556
2017-01-02 19:16:00,1.04613,1.04613,1.04606,1.04613,1.04642188525
2017-01-02 19:20:00,1.04613,1.04613,1.04606,1.04612,1.04641525424
2017-01-02 19:24:00,1.04612,1.04612,1.04605,1.0461,1.04640508065
2017-01-02 19:28:00,1.0461,1.0461,1.04606,1.0461,1.04640421053
2017-01-02 19:32:00,1.0461,1.0461,1.04605,1.0461,1.04640241071
2017-01-02 19:36:00,1.0461,1.0461,1.04602,1.04609,1.04639784483
2017-01-02 19:40:00,1.04609,1.04609,1.04599,1.04606,1.04636870504
2017-01-02 19:44:00,1.04606,1.04608,1.0459,1.04595,1.04633266234
2017-01-02 19:48:00,1.04595,1.04596,1.04583,1.04583,1.04621893204
2017-01-02 19:52:00,1.04583,1.04611,1.04583,1.04585,1.0462661326
2017-01-02 19:56:00,1.04585,1.0459,1.04584,1.04587,1.04626915
2017-01-02 20:00:00,1.04584,1.04588,1.04573,1.04587,1.04624859684
2017-01-02 20:04:00,1.04584,1.04589,1.0458,1.04581,1.04616490876
2017-01-02 20:08:00,1.04581,1.04585,1.04579,1.04582,1.04614760274
2017-01-02 20:12:00,1.04582,1.04582,1.04558,1.04577,1.04596010605
2017-01-02 20:16:00,1.04577,1.04577,1.0456,1.04567,1.04597190722
2017-01-02 20:20:00,1.04567,1.04587,1.04558,1.04582,1.0459822995
2017-01-02 20:24:00,1.04582,1.04587,1.0456,1.04563,1.04599154989
2017-01-02 20:28:00,1.04566,1.04577,1.04562,1.04573,1.0460112305
2017-01-02 20:32:00,1.04573,1.04575,1.04571,1.04573,1.04601948387
2017-01-02 20:36:00,1.04573,1.04574,1.0457,1.04573,1.04601819355
2017-01-02 20:40:00,1.04573,1.04574,1.04572,1.04573,1.04602608
2017-01-02 20:44:00,1.04573,1.04579,1.04571,1.04579,1.04604895522
2017-01-02 20:48:00,1.04579,1.04579,1.04577,1.04577,1.04604682692
2017-01-02 20:52:00,1.04577,1.04596,1.04577,1.04587,1.04611290196
2017-01-02 20:56:00,1.04587,1.0459,1.04584,1.04586,1.04618088435
2017-01-02 21:00:00,1.04586,1.04586,1.04582,1.04583,1.04617545455
2017-01-02 21:04:00,1.04583,1.04583,1.04553,1.04554,1.04596256688
2017-01-02 21:08:00,1.04554,1.0456,1.04544,1.04556,1.04583088007
2017-01-02 21:12:00,1.04555,1.04557,1.04542,1.04542,1.04577928094
2017-01-02 21:16:00,1.04543,1.04546,1.04492,1.04512,1.04548807356
2017-01-02 21:20:00,1.04512,1.04521,1.04499,1.04507,1.04536746798
2017-01-02 21:24:00,1.04507,1.04515,1.04499,1.04505,1.04534594595
2017-01-02 21:28:00,1.04505,1.0451,1.04502,1.04507,1.04535553846
2017-01-02 21:32:00,1.04507,1.04511,1.04499,1.04499,1.04534846774
2017-01-02 21:36:00,1.04499,1.04512,1.04498,1.0451,1.04538315152
2017-01-02 21:40:00,1.0451,1.04529,1.04502,1.04516,1.04551415888
2017-01-02 21:44:00,1.04516,1.04543,1.04508,1.04525,1.04559850242
2017-01-02 21:48:00,1.04525,1.04528,1.04513,1.04522,1.04560017133
2017-01-02 21:52:00,1.04523,1.04526,1.04513,1.04524,1.0455221708
2017-01-02 21:56:00,1.04525,1.04534,1.0452,1.04526,1.04557783831
2017-01-02 22:00:00,1.04526,1.04531,1.04475,1.04476,1.04561319639
2017-01-02 22:04:00,1.04524,1.04528,1.04478,1.04506,1.04672941176
2017-01-02 22:08:00,1.04506,1.04541,1.04506,1.04536,1.04620315217
2017-01-02 22:12:00,1.04536,1.04555,1.04518,1.04553,1.04638367589
2017-01-02 22:16:00,1.04553,1.04596,1.04549,1.04586,1.04643035629
2017-01-02 22:20:00,1.04587,1.04644,1.04583,1.04641,1.04673219101
2017-01-02 22:24:00,1.04641,1.04699,1.04641,1.04692,1.04725109504
2017-01-02 22:28:00,1.04692,1.04692,1.04659,1.04667,1.04712901674
2017-01-02 22:32:00,1.04667,1.04673,1.04636,1.04665,1.04708641379
2017-01-02 22:36:00,1.04665,1.04676,1.04661,1.04668,1.04719845018
2017-01-02 22:40:00,1.04668,1.04686,1.04644,1.04661,1.04709089506
2017-01-02 22:44:00,1.04661,1.04667,1.04597,1.04647,1.04681273056
2017-01-02 22:48:00,1.04647,1.04681,1.046,1.04669,1.04698529268
2017-01-02 22:52:00,1.04666,1.04699,1.04642,1.04658,1.04686620137
2017-01-02 22:56:00,1.04658,1.04666,1.04629,1.04632,1.04672947867
2017-01-02 23:00:00,1.04632,1.04648,1.04584,1.04615,1.04648552352
2017-01-02 23:04:00,1.04615,1.04708,1.04615,1.04675,1.04692814001
2017-01-02 23:08:00,1.04675,1.04679,1.04605,1.04634,1.04663944319
2017-01-02 23:12:00,1.04632,1.04655,1.04558,1.04582,1.04621575179
2017-01-02 23:16:00,1.04582,1.04592,1.04557,1.04558,1.04589903394
2017-01-02 23:20:00,1.04558,1.04583,1.04558,1.04573,1.04580813146
